axis_angle_deg,surface_feature_value,pred_mean,pred_std,interval_width_95,lower_95,upper_95,surface_feature,surface_feature_label,grid_kind,reference_file_key,reference_tilt_deg_proxy,reference_deviation_deg
39.12952980905668,0.0,25.166919579403217,7.8137437413517885,30.62931263494952,9.852263261928456,40.48157589687798,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
40.807228058253365,0.0,23.639932049959835,7.524070962306075,29.493816206487068,8.893023946716301,38.386840153203366,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
42.48492630745005,0.0,22.160598561796494,7.20117154883679,28.228073764429254,8.046561679581867,36.274635444011125,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
44.16262455664675,0.0,20.753643483919422,6.843796112244525,26.82718779506902,7.340049586384913,34.16723738145393,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
45.84032280584343,0.0,19.42248158261238,6.45434317114004,25.30056031859304,6.772201423315861,32.0727617419089,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
47.51802105504011,0.0,18.157548780225586,6.038120675842507,23.668998117915926,6.323049721267623,29.99204783918355,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
49.1957193042368,0.0,16.962250762131223,5.597723572050139,21.94267319325835,5.990914165502048,27.9335873587604,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
50.873417553433484,0.0,15.883875712688656,5.125060786593303,20.08986912060279,5.838941152387262,25.92881027299005,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
52.55111580263018,0.0,15.023064228836496,4.599826029918871,18.030986707581697,6.007570875045648,24.038557582627345,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
54.22881405182686,0.0,14.502183939877852,3.9959090273178823,15.663675558083057,6.670346160836324,22.33402171891938,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
55.906512301023554,0.0,14.400899478281854,3.284075810964764,12.873340623980216,7.964229166291746,20.837569790271964,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
57.584210550220234,0.0,14.777888490978096,2.4355377200971797,9.547132428758534,10.00432227659883,19.551454705357365,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
59.261908799416915,0.0,15.815478672342238,1.4886132985243077,5.83525690403003,12.897850220327223,18.733107124357254,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
60.93960704861361,0.0,17.739884236880307,1.0957627611771672,4.295311095014824,15.592228689372895,19.88753978438772,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-22.94530541122073,0.16873524334702883,40.12755213796719,11.189637557073212,43.8625732238405,18.196265526046943,62.05883874988744,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-21.267607162024042,0.16873524334702883,40.11710431298164,11.119651592495977,43.588233283851146,18.322987671056065,61.91122095490721,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-19.589908912827354,0.16873524334702883,40.121683887042,11.052656891154019,43.325618880280636,18.458874446901685,61.78449332718232,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-17.91221066363067,0.16873524334702883,40.14267873769086,10.988018593678404,43.07224141013226,18.60655803262473,61.67879944275698,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-16.234512414433983,0.16873524334702883,40.18039818645124,10.925091817906447,42.82557298177972,18.76761169556138,61.5931846773411,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
-14.556814165237295,0.16873524334702883,40.23393486496232,10.863254033397492,42.583173320737124,18.94234820459376,61.52552152533089,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
