model,x,y,pred_mean,pred_std,lower_95,upper_95,lower_confidence_bound
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.1793103448275861,0.4713208297932202,0.0020975598211681163,0.4672096880883124,0.475431971498128,0.4672096880883124
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.2413793103448276,0.47151897131099585,0.0022961488629997273,0.4670186022363738,0.4760193403856179,0.4670186022363738
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.303448275862069,0.47170410669464313,0.0025166396387434043,0.46677158364064014,0.4766366297486461,0.46677158364064014
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.3655172413793104,0.47186987057275037,0.002756764446805325,0.46646671154315145,0.4772730296023493,0.46646671154315145
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.4275862068965517,0.471881821614682,0.004150325431983611,0.46374733324387346,0.48001630998549055,0.46374733324387346
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.489655172413793,0.4719890079590945,0.004325933580379626,0.463510333942038,0.480467681976151,0.463510333942038
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.5517241379310345,0.4720621173796611,0.004523422420687534,0.4631963723482525,0.48092786241106966,0.4631963723482525
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.6137931034482758,0.4720231871996952,0.0051492245615072695,0.4619308925108319,0.4821154818885585,0.4619308925108319
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.6758620689655173,0.47190487154847494,0.005878121251424397,0.4603839655989236,0.4834257774980263,0.4603839655989236
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.7379310344827585,0.4718641621481258,0.006059503719013538,0.45998775309467277,0.4837405712015789,0.45998775309467277
dist_auto_full_xmat_rbf_ard_original,0.2482758620689655,1.8,0.47174761474413024,0.006388572562202233,0.4592262426095931,0.4842689868786674,0.4592262426095931
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.0,0.47090355593143846,0.00013107561305831725,0.4706466524505927,0.47116045941228424,0.4706466524505927
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.06206896551724138,0.4707290446715849,0.00012456762695652033,0.47048489660911047,0.4709731927340593,0.47048489660911047
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.12413793103448276,0.47056435837075145,0.00012367984698347743,0.4703219503250504,0.47080676641645247,0.4703219503250504
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.18620689655172412,0.4704113425495502,0.00012390379590067978,0.47016849557203705,0.47065418952706334,0.47016849557203705
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.2482758620689655,0.47027265372002514,0.00012542764912954382,0.4700268200450657,0.4705184873949846,0.4700268200450657
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.3103448275862069,0.4701563105020145,0.00012864404950971504,0.46990417279815005,0.47040844820587896,0.46990417279815005
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.37241379310344824,0.4700644625488655,0.00013582214765932876,0.4697982560311504,0.47033066906658066,0.4697982560311504
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.43448275862068964,0.4700004876080011,0.000149069527289891,0.4697083167033205,0.4702926585126817,0.4697083167033205
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.496551724137931,0.46996703535869133,0.0001711991651902551,0.4696314911607351,0.47030257955664756,0.4696314911607351
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.5586206896551724,0.46996588410696183,0.00020546745135455402,0.4695631753023117,0.470368592911612,0.4695631753023117
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.6206896551724138,0.46999782477013774,0.0002549187022503046,0.46949819329474146,0.470497456245534,0.46949819329474146
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.6827586206896552,0.47006257896495734,0.0003218929285907664,0.46943168041804134,0.47069347751187335,0.46943168041804134
dist_auto_full_xmat_rbf_ard_original,0.3103448275862069,0.7448275862068965,0.470158756673263,0.0004079679715399907,0.46935915414219875,0.47095835920432727,0.46935915414219875
